13.0,266.8
13.5,265.9
14.0,265.3
14.4,264.8
14.7,264.4
14.9,264.0
15.1,263.6
15.3,263.2
15.5,262.7
15.6,262.1
15.7,261.5
15.8,260.7
16.0,260.0
16.1,259.5
16.3,259.0
16.4,258.5
16.5,258.0
16.8,257.8
17.2,257.8
15.1,254.8
15.7,254.0
16.4,253.2
16.8,252.7
17.3,252.1
18.0,251.0
18.2,249.8
18.2,248.5
18.1,247.2
18.1,246.1
18.0,245.0
18.0,244.3
17.9,243.6
17.8,243.2
17.6,242.7
17.3,242.2
16.9,241.7
16.7,241.0
16.4,240.4
16.1,239.8
15.7,239.3
15.4,238.8
15.1,238.3
14.9,238.0
14.7,237.7
13.8,264.9
13.6,264.3
13.5,263.6
13.5,263.0
13.6,262.4
13.8,261.6
14.0,260.8
14.3,259.3
14.6,257.8
15.1,256.7
15.6,255.7
16.1,254.8
16.7,253.9
17.5,253.0
18.4,252.2
19.4,251.5
20.4,250.9
21.3,250.3
22.3,249.7
23.5,248.6
24.8,247.4
26.3,246.9
27.9,246.9
18.6,247.3
19.0,246.2
19.2,245.0
19.1,244.1
19.0,243.4
18.9,242.9
18.8,242.5
18.6,241.8
18.3,241.2
17.8,240.8
17.3,240.3
17.0,239.6
16.9,239.0
16.9,238.5
17.0,238.1
17.1,237.7
17.3,237.3
17.5,236.8
17.7,236.4
18.0,235.9
18.2,235.5
18.4,235.2
18.5,234.9
18.7,234.2
18.8,233.4
18.7,232.7
18.6,232.1
18.4,231.1
18.2,230.1
17.9,229.0
17.5,227.9
17.1,243.9
17.4,241.9
17.6,239.9
17.6,238.2
17.5,236.6
17.3,235.3
17.1,234.1
17.0,232.6
16.9,231.1
16.7,230.0
16.5,228.9
16.6,227.8
17.0,226.8
17.7,226.0
18.4,225.3
18.9,224.8
19.5,224.3
20.0,224.1
20.6,224.0
21.3,223.5
21.9,222.9
22.5,222.2
23.1,221.4
23.3,220.6
23.3,219.7
23.1,218.6
22.6,217.3
21.9,215.8
21.1,214.3
19.7,253.1
19.7,253.0
19.7,252.8
19.8,251.8
20.0,250.8
20.1,250.0
20.3,249.2
21.0,247.5
22.2,246.0
23.9,245.4
25.4,244.7
25.8,243.8
26.1,242.9
26.3,242.1
26.4,241.3
19.6,252.5
20.2,251.4
20.6,250.5
20.6,249.9
20.8,249.3
21.1,249.1
21.5,248.9
22.1,248.5
22.6,247.9
22.5,247.4
22.1,246.8
21.9,245.9
21.7,244.8
21.4,244.0
21.1,243.2
21.1,242.3
21.1,241.3
21.1,240.1
21.0,239.0
20.9,238.3
20.8,237.6
21.0,237.0
21.3,236.3
21.1,235.5
20.5,235.0
17.2,256.3
17.8,255.7
18.1,255.1
18.2,254.5
18.3,253.8
18.4,252.4
18.5,251.0
19.3,250.4
20.3,249.8
20.7,249.1
21.0,248.3
21.2,247.7
21.2,247.0
21.1,246.0
20.9,245.1
20.6,244.5
20.4,243.8
20.4,242.9
20.5,241.9
20.5,241.1
20.4,240.4
20.4,239.7
20.3,239.1
20.0,238.3
19.5,237.6
19.2,236.9
18.9,236.2
14.0,264.0
13.6,263.4
13.3,262.8
13.1,262.1
12.9,261.4
