30.7,280.0
31.3,280.7
32.2,281.8
33.2,282.8
34.5,284.0
35.0,286.0
35.8,287.6
38.1,288.7
39.5,290.5
40.8,293.8
43.7,299.1
45.3,303.1
47.0,308.5
48.0,313.0
25.8,279.2
25.7,279.2
25.7,279.2
25.8,279.2
25.8,279.2
25.9,279.2
26.1,279.3
26.6,279.4
27.1,279.6
27.6,279.9
28.0,280.5
28.4,281.2
28.8,282.1
29.2,283.0
29.7,283.7
30.4,284.1
31.2,284.3
32.1,284.4
32.9,284.6
33.8,285.1
34.8,286.0
35.9,287.4
37.0,289.1
38.4,290.8
41.0,292.5
43.0,294.1
45.5,295.5
47.5,296.5
49.5,297.3
22.2,266.3
22.8,265.5
23.5,264.6
24.2,263.7
24.8,262.8
25.0,262.4
25.6,261.9
26.6,261.0
27.8,260.2
28.8,259.4
29.4,258.5
29.7,257.3
30.0,256.0
31.8,279.0
32.0,279.6
32.2,280.2
32.3,281.0
32.4,281.8
32.6,282.6
32.9,283.4
33.3,284.2
33.9,285.2
34.7,286.2
35.6,287.1
36.5,287.9
37.2,288.6
37.9,289.3
38.6,290.0
27.8,269.9
28.0,269.7
28.2,269.5
28.3,269.3
28.3,268.9
28.5,268.5
28.7,268.0
29.2,267.5
29.7,267.2
29.9,267.0
30.4,266.3
30.7,265.4
31.0,264.4
31.5,263.3
23.8,285.0
25.0,284.5
26.1,284.0
27.0,283.7
27.8,283.6
28.5,283.7
29.0,283.8
29.3,283.7
29.6,283.6
29.8,283.5
30.0,283.3
30.2,283.1
30.3,282.8
30.4,282.6
30.4,282.5
30.3,282.4
30.5,282.3
30.8,282.2
31.1,282.2
31.6,282.3
32.2,282.4
33.0,282.8
34.2,283.9
36.6,285.9
39.5,287.2
40.9,287.8
41.3,288.0
43.1,288.6
46.2,289.1
48.5,289.5
20.5,291.4
22.3,290.6
24.6,290.3
26.6,290.2
28.8,290.2
31.7,290.2
34.6,290.7
37.0,292.7
39.7,296.2
42.1,299.5
44.3,303.6
45.8,308.1
46.8,312.6
47.6,317.1
48.3,321.7
48.5,326.5
48.5,331.5
48.5,336.5
19.8,294.7
20.1,293.8
20.5,292.9
20.9,292.0
21.2,291.1
21.4,290.3
21.5,289.6
21.7,289.0
22.0,288.5
22.4,287.9
22.9,287.2
23.6,286.5
24.2,285.7
24.8,285.2
25.5,284.8
26.3,284.6
26.9,284.4
27.6,284.0
28.2,283.6
28.8,283.5
29.6,283.7
30.5,283.9
31.5,284.1
32.7,284.5
34.0,285.2
36.0,286.2
38.1,287.5
41.1,289.3
41.4,289.5
41.7,289.7
41.9,289.9
43.8,291.9
48.7,296.0
52.4,299.5
54.5,302.0
56.3,303.5
57.9,304.5
59.0,305.5
59.5,307.0
59.4,309.0
59.0,311.1
34.0,315.8
35.5,316.5
36.8,317.5
38.0,319.0
39.5,320.5
41.5,323.0
44.0,326.0
47.0,329.5
22.5,265.5
22.5,265.2
22.4,265.0
22.3,264.8
22.0,264.7
21.5,264.5
21.0,264.1
20.6,263.6
20.4,263.2
20.4,263.0
